date,position_cost,position_mtm,position_cost_stock,position_cost_option,position_mtm_stock,position_mtm_option,n_open_lots,n_open_stock_lots,n_open_option_lots,n_tickers,realized_pnl,unrealized_pnl,total_pnl,daily_pnl,cum_pnl
2024-03-11,1343411.767150879,2297716.8598046573,0.0,1343411.767150879,0.0,2297716.8598046573,3,0,3,2,0.0,954305.0926537781,954305.0926537781,-43579.43549119786,954305.0926537781
2024-03-12,1343411.767150879,2454962.3617415144,0.0,1343411.767150879,0.0,2454962.3617415144,3,0,3,2,0.0,1111550.594590636,1111550.594590636,157245.50193685782,1111550.594590636
2024-03-13,1343411.767150879,2430854.388483787,0.0,1343411.767150879,0.0,2430854.388483787,3,0,3,2,0.0,1087442.621332908,1087442.621332908,-24107.97325772792,1087442.621332908
2024-03-14,1343411.767150879,2354732.6682162457,0.0,1343411.767150879,0.0,2354732.6682162457,3,0,3,2,0.0,1011320.9010653667,1011320.9010653667,-76121.72026754136,1011320.9010653667
2024-03-15,1343411.767150879,2349932.663914442,0.0,1343411.767150879,0.0,2349932.663914442,3,0,3,2,0.0,1006520.8967635628,1006520.8967635628,-4800.004301803885,1006520.8967635628
2024-03-18,1343411.767150879,2366884.167343338,0.0,1343411.767150879,0.0,2366884.167343338,3,0,3,2,0.0,1023472.4001924593,1023472.4001924593,16951.50342889654,1023472.4001924593
2024-03-19,1343411.767150879,2389177.5401819143,0.0,1343411.767150879,0.0,2389177.5401819143,3,0,3,2,0.0,1045765.7730310357,1045765.7730310357,22293.372838576324,1045765.7730310357
2024-03-20,1343411.767150879,2414601.863106354,0.0,1343411.767150879,0.0,2414601.863106354,3,0,3,2,0.0,1071190.0959554752,1071190.0959554752,25424.322924439562,1071190.0959554752
2024-03-21,1343411.767150879,2443867.230561101,0.0,1343411.767150879,0.0,2443867.230561101,3,0,3,2,0.0,1100455.4634102217,1100455.4634102217,29265.367454746505,1100455.4634102217
2024-03-22,1343411.767150879,2516397.027792705,0.0,1343411.767150879,0.0,2516397.027792705,3,0,3,2,0.0,1172985.2606418265,1172985.2606418265,72529.79723160481,1172985.2606418265
2024-03-25,1343411.767150879,2533944.9837172423,0.0,1343411.767150879,0.0,2533944.9837172423,3,0,3,2,0.0,1190533.2165663633,1190533.2165663633,17547.9559245368,1190533.2165663633
2024-03-26,1343411.767150879,2472251.767650223,0.0,1343411.767150879,0.0,2472251.767650223,3,0,3,2,0.0,1128840.000499344,1128840.000499344,-61693.216067019384,1128840.000499344
2024-03-27,1343411.767150879,2411567.876079461,0.0,1343411.767150879,0.0,2411567.876079461,3,0,3,2,0.0,1068156.108928582,1068156.108928582,-60683.89157076203,1068156.108928582
2024-03-28,1343411.767150879,2414987.421881261,0.0,1343411.767150879,0.0,2414987.421881261,3,0,3,2,0.0,1071575.6547303821,1071575.6547303821,3419.54580180021,1071575.6547303821
2024-04-01,1343411.767150879,2413367.9888955173,0.0,1343411.767150879,0.0,2413367.9888955173,3,0,3,2,0.0,1069956.221744638,1069956.221744638,-1619.4329857442062,1069956.221744638
2024-04-02,1343411.767150879,2387814.838091057,0.0,1343411.767150879,0.0,2387814.838091057,3,0,3,2,0.0,1044403.0709401774,1044403.0709401774,-25553.150804460514,1044403.0709401774
2024-04-03,1343411.767150879,2373884.3557988745,0.0,1343411.767150879,0.0,2373884.3557988745,3,0,3,2,0.0,1030472.5886479954,1030472.5886479954,-13930.482292182045,1030472.5886479954
2024-04-04,1343411.767150879,2294139.871195563,0.0,1343411.767150879,0.0,2294139.871195563,3,0,3,2,0.0,950728.1040446842,950728.1040446842,-79744.48460331117,950728.1040446842
2024-04-05,1343411.767150879,2349278.156933778,0.0,1343411.767150879,0.0,2349278.156933778,3,0,3,2,0.0,1005866.3897828988,1005866.3897828988,55138.28573821462,1005866.3897828988
2024-04-08,1343411.767150879,2326777.4578353236,0.0,1343411.767150879,0.0,2326777.4578353236,3,0,3,2,0.0,983365.6906844446,983365.6906844446,-22500.699098454206,983365.6906844446
2024-04-09,1343411.767150879,2285391.8760086177,0.0,1343411.767150879,0.0,2285391.8760086177,3,0,3,2,0.0,941980.1088577388,941980.1088577388,-41385.581826705835,941980.1088577388
2024-04-10,1343411.767150879,2329119.1226861533,0.0,1343411.767150879,0.0,2329119.1226861533,3,0,3,2,0.0,985707.3555352737,985707.3555352737,43727.24667753489,985707.3555352737
2024-04-11,1343411.767150879,2421521.298886724,0.0,1343411.767150879,0.0,2421521.298886724,3,0,3,2,0.0,1078109.531735845,1078109.531735845,92402.17620057124,1078109.531735845
2024-04-12,1343411.767150879,2357662.0258691083,0.0,1343411.767150879,0.0,2357662.0258691083,3,0,3,2,0.0,1014250.2587182296,1014250.2587182296,-63859.27301761531,1014250.2587182296
2024-04-15,1343411.767150879,2299243.8943606117,0.0,1343411.767150879,0.0,2299243.8943606117,3,0,3,2,0.0,955832.1272097328,955832.1272097328,-58418.13150849682,955832.1272097328
2024-04-16,1343411.767150879,2336434.5303115067,0.0,1343411.767150879,0.0,2336434.5303115067,3,0,3,2,0.0,993022.7631606277,993022.7631606277,37190.63595089491,993022.7631606277
2024-04-17,1343411.767150879,2251034.7898917715,0.0,1343411.767150879,0.0,2251034.7898917715,3,0,3,2,0.0,907623.0227408927,907623.0227408927,-85399.74041973497,907623.0227408927
2024-04-18,1343411.767150879,2268724.26963938,0.0,1343411.767150879,0.0,2268724.26963938,3,0,3,2,0.0,925312.5024885008,925312.5024885008,17689.47974760807,925312.5024885008
2024-04-19,1343411.767150879,2051175.1361164765,0.0,1343411.767150879,0.0,2051175.1361164765,3,0,3,2,0.0,707763.3689655975,707763.3689655975,-217549.1335229033,707763.3689655975
2024-04-22,1343411.767150879,2137389.4171377844,0.0,1343411.767150879,0.0,2137389.4171377844,3,0,3,2,0.0,793977.6499869054,793977.6499869054,86214.28102130792,793977.6499869054
2024-04-23,1343411.767150879,2216053.7801281847,0.0,1343411.767150879,0.0,2216053.7801281847,3,0,3,2,0.0,872642.0129773055,872642.0129773055,78664.36299040006,872642.0129773055
2024-04-24,1343411.767150879,2146082.4572651433,0.0,1343411.767150879,0.0,2146082.4572651433,3,0,3,2,0.0,802670.6901142644,802670.6901142644,-69971.32286304107,802670.6901142644
2024-04-25,1343411.767150879,2219595.1094488194,0.0,1343411.767150879,0.0,2219595.1094488194,3,0,3,2,0.0,876183.3422979407,876183.3422979407,73512.65218367637,876183.3422979407
2024-04-26,1343411.767150879,2350863.8504562015,0.0,1343411.767150879,0.0,2350863.8504562015,3,0,3,2,0.0,1007452.0833053223,1007452.0833053223,131268.74100738158,1007452.0833053223
2024-04-29,1343411.767150879,2352185.0879134824,0.0,1343411.767150879,0.0,2352185.0879134824,3,0,3,2,0.0,1008773.3207626035,1008773.3207626035,1321.2374572812114,1008773.3207626035
2024-04-30,1343411.767150879,2316633.790479806,0.0,1343411.767150879,0.0,2316633.790479806,3,0,3,2,0.0,973222.0233289268,973222.0233289268,-35551.29743367678,973222.0233289268
2024-05-01,1343411.767150879,2229481.756734641,0.0,1343411.767150879,0.0,2229481.756734641,3,0,3,2,0.0,886069.989583762,886069.989583762,-87152.03374516475,886069.989583762
2024-05-02,1343411.767150879,2303391.260324336,0.0,1343411.767150879,0.0,2303391.260324336,3,0,3,2,0.0,959979.4931734571,959979.4931734571,73909.50358969509,959979.4931734571
2024-05-03,1343411.767150879,2379597.5016580117,0.0,1343411.767150879,0.0,2379597.5016580117,3,0,3,2,0.0,1036185.7345071329,1036185.7345071329,76206.2413336758,1036185.7345071329
2024-05-06,1343411.767150879,2466803.0687080706,0.0,1343411.767150879,0.0,2466803.0687080706,3,0,3,2,0.0,1123391.3015571919,1123391.3015571919,87205.56705005898,1123391.3015571919
2024-05-07,1343411.767150879,2428206.801282088,0.0,1343411.767150879,0.0,2428206.801282088,3,0,3,2,0.0,1084795.0341312087,1084795.0341312087,-38596.26742598321,1084795.0341312087
2024-05-08,1343411.767150879,2423623.9669233765,0.0,1343411.767150879,0.0,2423623.9669233765,3,0,3,2,0.0,1080212.1997724974,1080212.1997724974,-4582.834358711261,1080212.1997724974
2024-05-09,1343411.767150879,2378319.612956571,0.0,1343411.767150879,0.0,2378319.612956571,3,0,3,2,0.0,1034907.8458056921,1034907.8458056921,-45304.35396680527,1034907.8458056921
2024-05-10,1343411.767150879,2407877.7154761967,0.0,1343411.767150879,0.0,2407877.7154761967,3,0,3,2,0.0,1064465.9483253178,1064465.9483253178,29558.10251962568,1064465.9483253178
2024-05-13,1343411.767150879,2423002.188327885,0.0,1343411.767150879,0.0,2423002.188327885,3,0,3,2,0.0,1079590.4211770059,1079590.4211770059,15124.472851688042,1079590.4211770059
2024-05-14,1343411.767150879,2447160.577031076,0.0,1343411.767150879,0.0,2447160.577031076,3,0,3,2,0.0,1103748.8098801968,1103748.8098801968,24158.388703190954,1103748.8098801968
2024-05-15,1343411.767150879,2534851.403013397,0.0,1343411.767150879,0.0,2534851.403013397,3,0,3,2,0.0,1191439.6358625183,1191439.6358625183,87690.82598232152,1191439.6358625183
2024-05-16,1343411.767150879,2529635.7590119815,0.0,1343411.767150879,0.0,2529635.7590119815,3,0,3,2,0.0,1186223.9918611026,1186223.9918611026,-5215.644001415698,1186223.9918611026
2024-05-17,1343411.767150879,2482053.12606292,0.0,1343411.767150879,0.0,2482053.12606292,3,0,3,2,0.0,1138641.3589120414,1138641.3589120414,-47582.632949061226,1138641.3589120414
2024-05-20,1343411.767150879,2543050.901909048,0.0,1343411.767150879,0.0,2543050.901909048,3,0,3,2,0.0,1199639.1347581688,1199639.1347581688,60997.77584612742,1199639.1347581688
2024-05-21,1343411.767150879,2553897.6544424067,0.0,1343411.767150879,0.0,2553897.6544424067,3,0,3,2,0.0,1210485.8872915278,1210485.8872915278,10846.752533358987,1210485.8872915278
2024-05-22,1343411.767150879,2541592.3361462117,0.0,1343411.767150879,0.0,2541592.3361462117,3,0,3,2,0.0,1198180.5689953326,1198180.5689953326,-12305.31829619524,1198180.5689953326
2024-05-23,1343411.767150879,2768573.2711269115,0.0,1343411.767150879,0.0,2768573.2711269115,3,0,3,2,0.0,1425161.5039760326,1425161.5039760326,226980.93498070003,1425161.5039760326
2024-05-24,1343411.767150879,2840608.828522232,0.0,1343411.767150879,0.0,2840608.828522232,3,0,3,2,0.0,1497197.061371353,1497197.061371353,72035.55739532039,1497197.061371353
2024-05-28,1343411.767150879,3025138.8819599454,0.0,1343411.767150879,0.0,3025138.8819599454,3,0,3,2,0.0,1681727.1148090663,1681727.1148090663,184530.0534377133,1681727.1148090663
2024-05-29,1343411.767150879,3048301.9687711657,0.0,1343411.767150879,0.0,3048301.9687711657,3,0,3,2,0.0,1704890.2016202868,1704890.2016202868,23163.086811220506,1704890.2016202868
2024-05-30,1343411.767150879,2932660.064640414,0.0,1343411.767150879,0.0,2932660.064640414,3,0,3,2,0.0,1589248.2974895348,1589248.2974895348,-115641.90413075197,1589248.2974895348
2024-05-31,1343411.767150879,2911188.3234531768,0.0,1343411.767150879,0.0,2911188.3234531768,3,0,3,2,0.0,1567776.5563022976,1567776.5563022976,-21471.741187237203,1567776.5563022976
2024-06-03,1343411.767150879,3048028.0416970784,0.0,1343411.767150879,0.0,3048028.0416970784,3,0,3,2,0.0,1704616.2745461997,1704616.2745461997,136839.71824390208,1704616.2745461997
2024-06-04,1343411.767150879,3083035.0532371257,0.0,1343411.767150879,0.0,3083035.0532371257,3,0,3,2,0.0,1739623.2860862466,1739623.2860862466,35007.01154004689,1739623.2860862466
2024-06-05,1343411.767150879,3238305.180455994,0.0,1343411.767150879,0.0,3238305.180455994,3,0,3,2,0.0,1894893.4133051147,1894893.4133051147,155270.12721886812,1894893.4133051147
2024-06-06,1343411.767150879,3201693.4334261697,0.0,1343411.767150879,0.0,3201693.4334261697,3,0,3,2,0.0,1858281.6662752908,1858281.6662752908,-36611.74702982395,1858281.6662752908
2024-06-07,1343411.767150879,3201164.515296201,0.0,1343411.767150879,0.0,3201164.515296201,3,0,3,2,0.0,1857752.7481453223,1857752.7481453223,-528.9181299684569,1857752.7481453223
2024-06-10,1343411.767150879,3226919.0655136886,0.0,1343411.767150879,0.0,3226919.0655136886,3,0,3,2,0.0,1883507.2983628095,1883507.2983628095,25754.55021748715,1883507.2983628095
2024-06-11,1343411.767150879,3206197.535475086,0.0,1343411.767150879,0.0,3206197.535475086,3,0,3,2,0.0,1862785.7683242073,1862785.7683242073,-20721.530038602185,1862785.7683242073
2024-06-12,1343411.767150879,3318328.8533853497,0.0,1343411.767150879,0.0,3318328.8533853497,3,0,3,2,0.0,1974917.0862344708,1974917.0862344708,112131.31791026355,1974917.0862344708
2024-06-13,1343411.767150879,3430862.442476321,0.0,1343411.767150879,0.0,3430862.442476321,3,0,3,2,0.0,2087450.6753254419,2087450.6753254419,112533.58909097104,2087450.6753254419
2024-06-14,1343411.767150879,3487917.4452226916,0.0,1343411.767150879,0.0,3487917.4452226916,3,0,3,2,0.0,2144505.6780718127,2144505.6780718127,57055.002746370854,2144505.6780718127
2024-06-17,1343411.767150879,3465811.4884408135,0.0,1343411.767150879,0.0,3465811.4884408135,3,0,3,2,0.0,2122399.7212899346,2122399.7212899346,-22105.956781878136,2122399.7212899346
2024-06-18,1343411.767150879,3582264.274443649,0.0,1343411.767150879,0.0,3582264.274443649,3,0,3,2,0.0,2238852.50729277,2238852.50729277,116452.78600283526,2238852.50729277
2024-06-20,1343411.767150879,3457441.841646662,0.0,1343411.767150879,0.0,3457441.841646662,3,0,3,2,0.0,2114030.0744957835,2114030.0744957835,-124822.43279698631,2114030.0744957835
2024-06-21,1343411.767150879,3353509.9677102533,0.0,1343411.767150879,0.0,3353509.9677102533,3,0,3,2,0.0,2010098.2005593746,2010098.2005593746,-103931.8739364089,2010098.2005593746
2024-06-24,1343411.767150879,3136139.545199069,0.0,1343411.767150879,0.0,3136139.545199069,3,0,3,2,0.0,1792727.77804819,1792727.77804819,-217370.4225111846,1792727.77804819
2024-06-25,1343411.767150879,3342152.862089636,0.0,1343411.767150879,0.0,3342152.862089636,3,0,3,2,0.0,1998741.094938757,1998741.094938757,206013.31689056684,1998741.094938757
2024-06-26,1343411.767150879,3351052.0232619853,0.0,1343411.767150879,0.0,3351052.0232619853,3,0,3,2,0.0,2007640.2561111061,2007640.2561111061,8899.161172349239,2007640.2561111061
2024-06-27,1343411.767150879,3295466.366752657,0.0,1343411.767150879,0.0,3295466.366752657,3,0,3,2,0.0,1952054.599601778,1952054.599601778,-55585.65650932817,1952054.599601778
2024-06-28,1343411.767150879,3283287.295131781,0.0,1343411.767150879,0.0,3283287.295131781,3,0,3,2,0.0,1939875.5279809022,1939875.5279809022,-12179.071620875737,1939875.5279809022
2024-07-01,1343411.767150879,3303410.8092592675,0.0,1343411.767150879,0.0,3303410.8092592675,3,0,3,2,0.0,1959999.0421083889,1959999.0421083889,20123.51412748662,1959999.0421083889
2024-07-02,1343411.767150879,3261622.692635153,0.0,1343411.767150879,0.0,3261622.692635153,3,0,3,2,0.0,1918210.925484274,1918210.925484274,-41788.1166241148,1918210.925484274
2024-07-03,1343411.767150879,3405131.342330863,0.0,1343411.767150879,0.0,3405131.342330863,3,0,3,2,0.0,2061719.5751799839,2061719.5751799839,143508.6496957098,2061719.5751799839
2024-07-05,1343411.767150879,3342924.8424186427,0.0,1343411.767150879,0.0,3342924.8424186427,3,0,3,2,0.0,1999513.0752677638,1999513.0752677638,-62206.49991222005,1999513.0752677638
2024-07-08,1343411.767150879,3401729.80707382,0.0,1343411.767150879,0.0,3401729.80707382,3,0,3,2,0.0,2058318.0399229405,2058318.0399229405,58804.96465517674,2058318.0399229405
2024-07-09,1343411.767150879,3482356.1092248023,0.0,1343411.767150879,0.0,3482356.1092248023,3,0,3,2,0.0,2138944.3420739234,2138944.3420739234,80626.3021509829,2138944.3420739234
2024-07-10,1343411.767150879,3572810.281673714,0.0,1343411.767150879,0.0,3572810.281673714,3,0,3,2,0.0,2229398.5145228356,2229398.5145228356,90454.17244891217,2229398.5145228356
2024-07-11,1343411.767150879,3378787.836072809,0.0,1343411.767150879,0.0,3378787.836072809,3,0,3,2,0.0,2035376.0689219304,2035376.0689219304,-194022.44560090522,2035376.0689219304
2024-07-12,1343411.767150879,3427846.3330372297,0.0,1343411.767150879,0.0,3427846.3330372297,3,0,3,2,0.0,2084434.5658863506,2084434.5658863506,49058.49696442019,2084434.5658863506
2024-07-15,1343411.767150879,3409105.815017862,0.0,1343411.767150879,0.0,3409105.815017862,3,0,3,2,0.0,2065694.0478669833,2065694.0478669833,-18740.518019367242,2065694.0478669833
2024-07-16,1343411.767150879,3355084.5948144277,0.0,1343411.767150879,0.0,3355084.5948144277,3,0,3,2,0.0,2011672.827663549,2011672.827663549,-54021.22020343435,2011672.827663549
2024-07-17,1343411.767150879,3138977.363970568,0.0,1343411.767150879,0.0,3138977.363970568,3,0,3,2,0.0,1795565.596819689,1795565.596819689,-216107.23084385996,1795565.596819689
2024-07-18,1343411.767150879,3214964.9496599487,0.0,1343411.767150879,0.0,3214964.9496599487,3,0,3,2,0.0,1871553.18250907,1871553.18250907,75987.585689381,1871553.18250907
2024-07-19,1343411.767150879,3136968.946078007,0.0,1343411.767150879,0.0,3136968.946078007,3,0,3,2,0.0,1793557.178927128,1793557.178927128,-77996.00358194206,1793557.178927128
2024-07-22,1343411.767150879,3281260.326152957,0.0,1343411.767150879,0.0,3281260.326152957,3,0,3,2,0.0,1937848.559002078,1937848.559002078,144291.38007494994,1937848.559002078
2024-07-23,1343411.767150879,3257717.469922699,0.0,1343411.767150879,0.0,3257717.469922699,3,0,3,2,0.0,1914305.7027718204,1914305.7027718204,-23542.856230257545,1914305.7027718204
2024-07-24,1343411.767150879,3040482.6896918565,0.0,1343411.767150879,0.0,3040482.6896918565,3,0,3,2,0.0,1697070.9225409776,1697070.9225409776,-217234.78023084276,1697070.9225409776
2024-07-25,1343411.767150879,2988621.1484598434,0.0,1343411.767150879,0.0,2988621.1484598434,3,0,3,2,0.0,1645209.3813089645,1645209.3813089645,-51861.54123201314,1645209.3813089645
2024-07-26,1343411.767150879,3011083.8822922623,0.0,1343411.767150879,0.0,3011083.8822922623,3,0,3,2,0.0,1667672.1151413831,1667672.1151413831,22462.733832418686,1667672.1151413831
2024-07-29,1343411.767150879,2971742.7461022306,0.0,1343411.767150879,0.0,2971742.7461022306,3,0,3,2,0.0,1628330.978951352,1628330.978951352,-39341.13619003119,1628330.978951352
2024-07-30,1343411.767150879,2769346.43072876,0.0,1343411.767150879,0.0,2769346.43072876,3,0,3,2,0.0,1425934.6635778814,1425934.6635778814,-202396.31537347054,1425934.6635778814
2024-07-31,1343411.767150879,3111385.353784709,0.0,1343411.767150879,0.0,3111385.353784709,3,0,3,2,0.0,1767973.5866338299,1767973.5866338299,342038.92305594846,1767973.5866338299
2024-08-01,1343411.767150879,2908524.9219871457,0.0,1343411.767150879,0.0,2908524.9219871457,3,0,3,2,0.0,1565113.1548362668,1565113.1548362668,-202860.4317975631,1565113.1548362668
2024-08-02,1343411.767150879,2855173.0029236544,0.0,1343411.767150879,0.0,2855173.0029236544,3,0,3,2,0.0,1511761.235772775,1511761.235772775,-53351.91906349175,1511761.235772775
2024-08-05,1343411.767150879,2676705.134640233,0.0,1343411.767150879,0.0,2676705.134640233,3,0,3,2,0.0,1333293.3674893542,1333293.3674893542,-178467.8682834208,1333293.3674893542
2024-08-06,1343411.767150879,2776674.3844119254,0.0,1343411.767150879,0.0,2776674.3844119254,3,0,3,2,0.0,1433262.6172610468,1433262.6172610468,99969.24977169256,1433262.6172610468
2024-08-07,1343411.767150879,2641218.6082196715,0.0,1343411.767150879,0.0,2641218.6082196715,3,0,3,2,0.0,1297806.8410687926,1297806.8410687926,-135455.77619225415,1297806.8410687926
2024-08-08,1343411.767150879,2800949.0110187586,0.0,1343411.767150879,0.0,2800949.0110187586,3,0,3,2,0.0,1457537.2438678793,1457537.2438678793,159730.40279908665,1457537.2438678793
2024-08-09,1343411.767150879,2800719.137554315,0.0,1343411.767150879,0.0,2800719.137554315,3,0,3,2,0.0,1457307.3704034358,1457307.3704034358,-229.87346444348805,1457307.3704034358
2024-08-12,1343411.767150879,2909583.8370219343,0.0,1343411.767150879,0.0,2909583.8370219343,3,0,3,2,0.0,1566172.0698710557,1566172.0698710557,108864.69946761988,1566172.0698710557
2024-08-13,1343411.767150879,3092164.678264524,0.0,1343411.767150879,0.0,3092164.678264524,3,0,3,2,0.0,1748752.911113645,1748752.911113645,182580.8412425893,1748752.911113645
2024-08-14,1343411.767150879,3144241.241102229,0.0,1343411.767150879,0.0,3144241.241102229,3,0,3,2,0.0,1800829.4739513502,1800829.4739513502,52076.56283770525,1800829.4739513502
2024-08-15,1343411.767150879,3267553.781053757,0.0,1343411.767150879,0.0,3267553.781053757,3,0,3,2,0.0,1924142.0139028777,1924142.0139028777,123312.53995152749,1924142.0139028777
2024-08-16,1343411.767150879,3307966.965242303,0.0,1343411.767150879,0.0,3307966.965242303,3,0,3,2,0.0,1964555.1980914236,1964555.1980914236,40413.184188545914,1964555.1980914236
2024-08-19,1343411.767150879,3449866.250925739,0.0,1343411.767150879,0.0,3449866.250925739,3,0,3,2,0.0,2106454.4837748604,2106454.4837748604,141899.28568343678,2106454.4837748604
2024-08-20,1343411.767150879,3389070.5734745795,0.0,1343411.767150879,0.0,3389070.5734745795,3,0,3,2,0.0,2045658.8063237008,2045658.8063237008,-60795.67745115957,2045658.8063237008
2024-08-21,1343411.767150879,3417828.80792126,0.0,1343411.767150879,0.0,3417828.80792126,3,0,3,2,0.0,2074417.040770381,2074417.040770381,28758.234446680173,2074417.040770381
2024-08-22,1343411.767150879,3292389.66785933,0.0,1343411.767150879,0.0,3292389.66785933,3,0,3,2,0.0,1948977.9007084507,1948977.9007084507,-125439.14006193029,1948977.9007084507
2024-08-23,1343411.767150879,3436603.734886714,0.0,1343411.767150879,0.0,3436603.734886714,3,0,3,2,0.0,2093191.967735835,2093191.967735835,144214.06702738418,2093191.967735835
2024-08-26,1343411.767150879,3360928.02211671,0.0,1343411.767150879,0.0,3360928.02211671,3,0,3,2,0.0,2017516.2549658308,2017516.2549658308,-75675.71277000406,2017516.2549658308
2024-08-27,1343411.767150879,3409074.00294922,0.0,1343411.767150879,0.0,3409074.00294922,3,0,3,2,0.0,2065662.2357983412,2065662.2357983412,48145.980832510395,2065662.2357983412
2024-08-28,1343411.767150879,3340495.828471974,0.0,1343411.767150879,0.0,3340495.828471974,3,0,3,2,0.0,1997084.0613210949,1997084.0613210949,-68578.17447724636,1997084.0613210949
2024-08-29,1343411.767150879,3138717.3979320386,0.0,1343411.767150879,0.0,3138717.3979320386,3,0,3,2,0.0,1795305.6307811597,1795305.6307811597,-201778.43053993513,1795305.6307811597
2024-08-30,1343411.767150879,3185881.2226024508,0.0,1343411.767150879,0.0,3185881.2226024508,3,0,3,2,0.0,1842469.4554515714,1842469.4554515714,47163.82467041165,1842469.4554515714
2024-09-03,1343411.767150879,2892693.850227162,0.0,1343411.767150879,0.0,2892693.850227162,3,0,3,2,0.0,1549282.0830762826,1549282.0830762826,-293187.37237528875,1549282.0830762826
2024-09-04,1343411.767150879,2843591.333639676,0.0,1343411.767150879,0.0,2843591.333639676,3,0,3,2,0.0,1500179.5664887975,1500179.5664887975,-49102.51658748509,1500179.5664887975
2024-09-05,1343411.767150879,2868200.802096846,0.0,1343411.767150879,0.0,2868200.802096846,3,0,3,2,0.0,1524789.0349459671,1524789.0349459671,24609.468457169598,1524789.0349459671
2024-09-06,1343411.767150879,2753359.750770866,0.0,1343411.767150879,0.0,2753359.750770866,3,0,3,2,0.0,1409947.9836199866,1409947.9836199866,-114841.05132598057,1409947.9836199866
2024-09-09,1343411.767150879,2849427.434984262,0.0,1343411.767150879,0.0,2849427.434984262,3,0,3,2,0.0,1506015.6678333834,1506015.6678333834,96067.68421339686,1506015.6678333834
2024-09-10,1343411.767150879,2892387.2611624426,0.0,1343411.767150879,0.0,2892387.2611624426,3,0,3,2,0.0,1548975.4940115635,1548975.4940115635,42959.826178180054,1548975.4940115635
2024-09-11,1343411.767150879,3115081.94886756,0.0,1343411.767150879,0.0,3115081.94886756,3,0,3,2,0.0,1771670.181716681,1771670.181716681,222694.6877051175,1771670.181716681
2024-09-12,1343411.767150879,3173566.534585704,0.0,1343411.767150879,0.0,3173566.534585704,3,0,3,2,0.0,1830154.7674348254,1830154.7674348254,58484.58571814443,1830154.7674348254
2024-09-13,1343411.767150879,3173209.4414989855,0.0,1343411.767150879,0.0,3173209.4414989855,3,0,3,2,0.0,1829797.6743481061,1829797.6743481061,-357.0930867192801,1829797.6743481061
2024-09-16,1343411.767150879,3113675.1494415537,0.0,1343411.767150879,0.0,3113675.1494415537,3,0,3,2,0.0,1770263.3822906748,1770263.3822906748,-59534.2920574313,1770263.3822906748
2024-09-17,1343411.767150879,3080170.0495936926,0.0,1343411.767150879,0.0,3080170.0495936926,3,0,3,2,0.0,1736758.2824428137,1736758.2824428137,-33505.0998478611,1736758.2824428137
2024-09-18,1343411.767150879,3020367.939740999,0.0,1343411.767150879,0.0,3020367.939740999,3,0,3,2,0.0,1676956.1725901202,1676956.1725901202,-59802.10985269351,1676956.1725901202
2024-09-19,1343411.767150879,3136728.9972619475,0.0,1343411.767150879,0.0,3136728.9972619475,3,0,3,2,0.0,1793317.230111069,1793317.230111069,116361.05752094882,1793317.230111069
2024-09-20,1343411.767150879,3091474.0543148667,0.0,1343411.767150879,0.0,3091474.0543148667,3,0,3,2,0.0,1748062.2871639873,1748062.2871639873,-45254.942947081756,1748062.2871639873
2024-09-23,1343411.767150879,3099658.175229652,0.0,1343411.767150879,0.0,3099658.175229652,3,0,3,2,0.0,1756246.4080787727,1756246.4080787727,8184.120914785424,1756246.4080787727
2024-09-24,1343411.767150879,3217109.8628588812,0.0,1343411.767150879,0.0,3217109.8628588812,3,0,3,2,0.0,1873698.0957080026,1873698.0957080026,117451.68762922985,1873698.0957080026
2024-09-25,1343411.767150879,3283363.7559459107,0.0,1343411.767150879,0.0,3283363.7559459107,3,0,3,2,0.0,1939951.9887950318,1939951.9887950318,66253.89308702922,1939951.9887950318
2024-09-26,1343411.767150879,3296215.602320908,0.0,1343411.767150879,0.0,3296215.602320908,3,0,3,2,0.0,1952803.8351700294,1952803.8351700294,12851.846374997636,1952803.8351700294
2024-09-27,1343411.767150879,3227675.3636159976,0.0,1343411.767150879,0.0,3227675.3636159976,3,0,3,2,0.0,1884263.5964651185,1884263.5964651185,-68540.23870491097,1884263.5964651185
2024-09-30,1343411.767150879,3231006.295837742,0.0,1343411.767150879,0.0,3231006.295837742,3,0,3,2,0.0,1887594.528686863,1887594.528686863,3330.9322217444424,1887594.528686863
2024-10-01,1343411.767150879,3112871.3373467056,0.0,1343411.767150879,0.0,3112871.3373467056,3,0,3,2,0.0,1769459.5701958265,1769459.5701958265,-118134.95849103644,1769459.5701958265
2024-10-02,1343411.767150879,3161188.4940852425,0.0,1343411.767150879,0.0,3161188.4940852425,3,0,3,2,0.0,1817776.7269343636,1817776.7269343636,48317.15673853713,1817776.7269343636
2024-10-03,1343411.767150879,3264768.589078074,0.0,1343411.767150879,0.0,3264768.589078074,3,0,3,2,0.0,1921356.8219271947,1921356.8219271947,103580.09499283112,1921356.8219271947
2024-10-04,1343411.767150879,3320069.1487782504,0.0,1343411.767150879,0.0,3320069.1487782504,3,0,3,2,0.0,1976657.3816273715,1976657.3816273715,55300.55970017682,1976657.3816273715
2024-10-07,1343411.767150879,3389869.7874067584,0.0,1343411.767150879,0.0,3389869.7874067584,3,0,3,2,0.0,2046458.0202558797,2046458.0202558797,69800.6386285082,2046458.0202558797
