date,ticker,daily_pnl,cum_pnl
2023-07-28,NVDA,0.0,0.0
2023-07-28,PANW,0.0,0.0
2023-07-28,PYPL,0.0,0.0
2023-07-28,TEM,0.0,0.0
2023-07-28,V,0.0,0.0
2023-07-28,VSNT,0.0,0.0
2023-07-28,VST,0.0,0.0
2023-07-31,AAPL,12007.61716035183,610977.4261607385
2023-07-31,AB,0.0,0.0
2023-07-31,AMZN,0.0,0.0
2023-07-31,AVGO,0.0,0.0
2023-07-31,DIS,0.0,0.0
2023-07-31,GOOGL,0.0,0.0
2023-07-31,MSFT,-3518.9793255498007,-17494.877438013336
2023-07-31,NVDA,0.0,0.0
2023-07-31,PANW,0.0,0.0
2023-07-31,PYPL,0.0,0.0
2023-07-31,TEM,0.0,0.0
2023-07-31,V,0.0,0.0
2023-07-31,VSNT,0.0,0.0
2023-07-31,VST,0.0,0.0
2023-08-01,AAPL,-16268.761529601761,594708.6646311367
2023-08-01,AB,0.0,0.0
2023-08-01,AMZN,0.0,0.0
2023-08-01,AVGO,0.0,0.0
2023-08-01,DIS,0.0,0.0
2023-08-01,GOOGL,0.0,0.0
2023-08-01,MSFT,603.2112909907046,-16891.66614702263
2023-08-01,NVDA,0.0,0.0
2023-08-01,PANW,0.0,0.0
2023-08-01,PYPL,0.0,0.0
2023-08-01,TEM,0.0,0.0
2023-08-01,V,0.0,0.0
2023-08-01,VSNT,0.0,0.0
2023-08-01,VST,0.0,0.0
2023-08-02,AAPL,-58681.83127185877,536026.8333592779
2023-08-02,AB,0.0,0.0
2023-08-02,AMZN,0.0,0.0
2023-08-02,AVGO,0.0,0.0
2023-08-02,DIS,0.0,0.0
2023-08-02,GOOGL,0.0,0.0
2023-08-02,MSFT,-12697.590944588486,-29589.257091611118
2023-08-02,NVDA,0.0,0.0
2023-08-02,PANW,0.0,0.0
2023-08-02,PYPL,0.0,0.0
2023-08-02,TEM,0.0,0.0
2023-08-02,V,0.0,0.0
2023-08-02,VSNT,0.0,0.0
2023-08-02,VST,0.0,0.0
2023-08-03,AAPL,-27307.28298741195,508719.550371866
2023-08-03,AB,0.0,0.0
2023-08-03,AMZN,0.0,0.0
2023-08-03,AVGO,0.0,0.0
2023-08-03,DIS,0.0,0.0
2023-08-03,GOOGL,0.0,0.0
2023-08-03,MSFT,-1206.5571973108563,-30795.814288921974
2023-08-03,NVDA,0.0,0.0
2023-08-03,PANW,0.0,0.0
2023-08-03,PYPL,0.0,0.0
2023-08-03,TEM,0.0,0.0
2023-08-03,V,0.0,0.0
2023-08-03,VSNT,0.0,0.0
2023-08-03,VST,0.0,0.0
2023-08-04,AAPL,-177788.008197235,330931.542174631
2023-08-04,AB,0.0,0.0
2023-08-04,AMZN,0.0,0.0
2023-08-04,AVGO,0.0,0.0
2023-08-04,DIS,0.0,0.0
2023-08-04,GOOGL,0.0,0.0
2023-08-04,MSFT,1608.6980579713636,-29187.11623095061
2023-08-04,NVDA,0.0,0.0
2023-08-04,PANW,0.0,0.0
2023-08-04,PYPL,0.0,0.0
2023-08-04,TEM,0.0,0.0
2023-08-04,V,0.0,0.0
2023-08-04,VSNT,0.0,0.0
2023-08-04,VST,0.0,0.0
2023-08-07,AAPL,-60812.103797948395,270119.4383766826
2023-08-07,AB,0.0,0.0
2023-08-07,AMZN,0.0,0.0
2023-08-07,AVGO,0.0,0.0
2023-08-07,DIS,0.0,0.0
2023-08-07,GOOGL,0.0,0.0
2023-08-07,MSFT,3346.8511910381167,-25840.265039912494
2023-08-07,NVDA,0.0,0.0
2023-08-07,PANW,0.0,0.0
2023-08-07,PYPL,0.0,0.0
2023-08-07,TEM,0.0,0.0
2023-08-07,V,0.0,0.0
2023-08-07,VSNT,0.0,0.0
2023-08-07,VST,0.0,0.0
2023-08-08,AAPL,18399.03405569191,288518.4724323745
2023-08-08,AB,0.0,0.0
2023-08-08,AMZN,0.0,0.0
2023-08-08,AVGO,0.0,0.0
2023-08-08,DIS,0.0,0.0
2023-08-08,GOOGL,0.0,0.0
2023-08-08,MSFT,-5831.670684447574,-31671.935724360068
2023-08-08,NVDA,0.0,0.0
2023-08-08,PANW,0.0,0.0
2023-08-08,PYPL,0.0,0.0
2023-08-08,TEM,0.0,0.0
2023-08-08,V,0.0,0.0
2023-08-08,VSNT,0.0,0.0
2023-08-08,VST,0.0,0.0
2023-08-09,AAPL,-31180.968870765937,257337.50356160855
2023-08-09,AB,0.0,0.0
2023-08-09,AMZN,0.0,0.0
2023-08-09,AVGO,0.0,0.0
2023-08-09,DIS,0.0,0.0
2023-08-09,GOOGL,0.0,0.0
2023-08-09,MSFT,-5486.965697659609,-37158.90142201968
2023-08-09,NVDA,0.0,0.0
2023-08-09,PANW,0.0,0.0
2023-08-09,PYPL,0.0,0.0
2023-08-09,TEM,0.0,0.0
2023-08-09,V,0.0,0.0
2023-08-09,VSNT,0.0,0.0
2023-08-09,VST,0.0,0.0
2023-08-10,AAPL,-4260.844710714824,253076.65885089373
2023-08-10,AB,0.0,0.0
2023-08-10,AMZN,0.0,0.0
2023-08-10,AVGO,0.0,0.0
2023-08-10,DIS,0.0,0.0
2023-08-10,GOOGL,0.0,0.0
2023-08-10,MSFT,1005.3970234277149,-36153.50439859196
2023-08-10,NVDA,0.0,0.0
2023-08-10,PANW,0.0,0.0
2023-08-10,PYPL,0.0,0.0
2023-08-10,TEM,0.0,0.0
2023-08-10,V,0.0,0.0
2023-08-10,VSNT,0.0,0.0
2023-08-10,VST,0.0,0.0
2023-08-11,AAPL,1162.9747747578658,254239.6336256516
2023-08-11,AB,0.0,0.0
2023-08-11,AMZN,0.0,0.0
2023-08-11,AVGO,0.0,0.0
2023-08-11,DIS,0.0,0.0
2023-08-11,GOOGL,0.0,0.0
2023-08-11,MSFT,-2757.6847660802887,-38911.18916467225
2023-08-11,NVDA,0.0,0.0
2023-08-11,PANW,0.0,0.0
2023-08-11,PYPL,0.0,0.0
2023-08-11,TEM,0.0,0.0
2023-08-11,V,0.0,0.0
2023-08-11,VSNT,0.0,0.0
2023-08-11,VST,0.0,0.0
2023-08-14,AAPL,32387.094474579964,286626.72810023156
2023-08-14,AB,0.0,0.0
2023-08-14,AMZN,0.0,0.0
2023-08-14,AVGO,0.0,0.0
2023-08-14,DIS,0.0,0.0
2023-08-14,GOOGL,0.0,0.0
2023-08-14,MSFT,4352.113599136443,-34559.07556553581
2023-08-14,NVDA,0.0,0.0
2023-08-14,PANW,0.0,0.0
2023-08-14,PYPL,0.0,0.0
2023-08-14,TEM,0.0,0.0
2023-08-14,V,0.0,0.0
2023-08-14,VSNT,0.0,0.0
2023-08-14,VST,0.0,0.0
2023-08-15,AAPL,-38980.48122258266,247646.2468776489
2023-08-15,AB,0.0,0.0
2023-08-15,AMZN,0.0,0.0
2023-08-15,AVGO,0.0,0.0
2023-08-15,DIS,0.0,0.0
2023-08-15,GOOGL,0.0,0.0
