date,daily_notional,daily_pnl_1d,cum_pnl_1d,daily_pnl_3d,cum_pnl_3d,daily_pnl_5d,cum_pnl_5d,daily_pnl_10d,cum_pnl_10d,daily_pnl_20d,cum_pnl_20d,daily_pnl_30d,cum_pnl_30d
2023-04-06,500001.0,-7986.31122740106,-7986.31122740106,-13846.766102633339,-13846.766102633339,1669.9998056885363,1669.9998056885363,1093.1806024841003,1093.1806024841003,27055.784709390973,27055.784709390973,32619.59642995735,32619.59642995735
2023-06-22,750002.0,-7330.774560239986,-15317.085787641046,-6148.103771941521,-19994.86987457486,-3396.2209159213735,-1726.2211102328372,1254.9458276743826,2348.126430158483,12580.072273593145,39635.856982984114,-24257.031643237828,8362.564786719522
2023-12-21,1000001.0,-3265.865792965072,-18582.951580606117,8716.221499981144,-11278.648374593715,10859.494623200993,9133.273512968157,66605.63275229403,68953.75918245252,222147.6724590614,261783.52944204552,392590.78972663556,400953.35451335507
2024-02-23,100001.0,7334.612928509416,-11248.338652096701,12074.280761722395,795.6323871286804,7199.901067828562,16333.17458079672,-670.0000195812744,68283.75916287124,1662.6074665238639,263446.1369085694,-4789.303073881447,396164.05143947364
2024-07-02,1500002.0,44315.77177687671,33067.43312478001,48491.35784308054,49286.99023020922,109529.20293411455,125862.37751491128,-46483.682428160435,21800.076734710805,-41286.67228888278,222159.4646196866,-25177.364783983412,370986.68665549025
2024-07-30,1000001.0,128121.11170645437,161188.54483123438,34126.928432266985,83413.91866247621,5013.049598934357,130875.42711384564,119637.67044314799,141437.74717785878,236865.25060425123,459024.7152239378,127060.73673807795,498047.4233935682
2025-01-17,1800005.0,11716.930413907787,172905.47524514218,3969.6397630636056,87383.55842553981,104297.9576564733,235173.38477031892,126670.97271591121,268108.71989377,61222.71823136188,520247.4334552997,79371.11590492881,577418.539298497
2026-01-23,16250010.0,-284133.09306723526,-111227.61782209307,-371772.7577537138,-284389.199328174,-497723.08557803294,-262549.700807714,-975959.461719008,-707850.7418252381,-526317.8797045274,-6070.446249227738,-196766.4305339263,380652.10876457073
